client_id,subscribe
23393,0.0
21499,0.6
7612,0.0
35397,0.0
4999,0.0
32020,0.2
18218,0.0
12252,1.0
25035,0.2
3046,0.2
9447,0.0
9851,0.2
28917,0.0
24531,0.2
33265,0.0
20824,1.0
36157,0.0
40108,0.0
11352,0.8
23503,0.0
28184,0.0
31320,0.0
9630,0.0
33989,0.2
9336,0.2
39350,0.0
7492,0.0
4656,0.0
4361,0.0
28048,0.2
10869,0.2
20600,0.0
24088,0.0
1248,0.0
12454,0.4
31910,1.0
12559,0.8
27388,0.0
14740,0.0
5486,0.0
20371,0.8
545,0.8
30425,0.0
4822,0.0
38788,0.2
26472,0.0
11299,0.2
4513,0.0
36644,0.0
5881,0.2
37696,0.0
13427,0.0
27917,0.0
6742,0.0
25466,0.0
10521,0.0
16516,0.0
40339,0.0
7175,0.8
38242,0.2
1394,0.0
39135,0.2
20632,1.0
34655,0.8
12142,0.0
18893,0.2
30032,0.0
13232,0.2
23495,0.0
31867,0.0
14142,0.2
15729,0.0
31259,0.2
38017,0.0
34549,0.0
13015,0.0
1241,0.4
802,0.0
8630,0.4
13332,0.0
38053,0.2
10017,0.8
21240,0.0
8737,0.0
32630,0.8
6974,0.8
22235,0.2
14866,1.0
28075,0.0
3413,0.2
22108,0.0
13245,0.0
9469,0.2
27222,0.0
35009,0.0
9846,0.4
13760,0.0
41132,1.0
4384,0.0
31414,0.2
344,0.0
14437,0.2
14547,0.2
11797,0.0
7912,0.0
31893,0.0
24428,0.0
28762,0.8
13909,0.0
15755,0.4
10292,0.0
23647,0.0
11020,0.0
17874,0.0
26521,0.6
22724,0.4
153,0.6
40806,0.2
8322,0.0
13453,0.4
37859,0.4
16378,0.0
28266,0.0
4045,1.0
238,0.2
1629,0.0
19527,0.2
766,0.0
5128,0.0
20022,0.0
28176,0.2
24396,0.0
5418,0.2
26003,0.6
18885,0.0
31878,0.0
25424,1.0
40271,0.6
16769,0.0
15118,0.8
29150,1.0
14207,0.0
37991,0.2
27936,0.4
4310,0.0
23710,0.0
20020,0.2
5208,0.0
36530,0.6
19045,0.2
18173,0.6
15181,0.0
19158,0.4
146,0.0
3825,0.0
2512,0.0
31817,0.4
742,0.0
5745,0.0
28919,0.0
28576,0.2
27493,0.0
26886,0.4
5488,0.0
31359,0.8
23965,0.0
2702,0.8
8168,0.0
4579,0.4
8987,0.6
24885,0.2
13484,0.6
30828,0.0
18280,0.0
39522,0.0
1222,0.2
38459,0.2
4587,0.2
34319,0.0
2525,0.0
5919,0.0
15054,1.0
27207,0.2
13899,0.0
16794,1.0
8634,0.0
24732,0.0
30380,1.0
17546,0.0
3552,0.4
28137,0.0
3143,0.0
40622,0.0
20664,0.6
14098,0.4
10836,0.2
13579,0.0
19904,0.6
14108,0.0
18442,0.4
27291,0.0
37172,0.0
15085,0.0
21734,0.2
2065,0.0
25025,0.4
35452,0.4
281,0.0
29738,0.4
39836,0.8
9537,0.2
26262,0.4
3936,0.4
18484,0.0
38745,0.4
14262,0.0
8748,0.0
40034,0.0
15849,0.2
11008,0.8
27271,0.6
652,0.0
16435,0.0
32005,0.8
19916,0.6
5956,0.0
36895,0.0
19730,0.0
6649,0.2
26008,0.2
1774,0.2
1605,0.0
10270,0.2
38855,0.0
33364,0.0
19498,0.0
1765,0.0
37401,0.0
30282,0.0
16664,0.0
21340,0.6
10356,0.6
16314,0.0
39403,0.4
35740,0.2
28396,0.0
15369,0.2
27952,0.0
21227,0.0
28797,0.0
22847,0.0
8531,0.0
3106,0.0
5913,0.2
22707,0.6
22913,0.0
22556,0.6
18754,0.0
20935,0.2
32142,0.4
2973,0.0
30547,0.0
6836,0.0
26922,0.0
28872,0.0
1657,0.6
24266,0.0
12560,0.0
30,0.0
30663,0.2
29892,0.0
1260,0.0
16835,0.2
20486,0.0
20542,0.0
40114,0.0
34851,0.4
40485,0.0
40620,0.0
7259,1.0
37065,0.0
34758,0.0
22802,0.0
37484,0.4
30695,0.0
40091,0.0
6203,0.6
7472,0.0
9183,0.2
19809,0.0
30505,0.4
14601,0.0
37916,0.0
16008,0.2
7470,0.4
3105,0.2
9581,0.0
12002,0.0
39924,0.6
32750,0.2
11695,0.4
39346,0.0
18439,0.0
13120,0.2
34737,0.0
1820,0.0
13462,0.0
27841,0.2
11772,0.2
18948,0.0
23654,0.0
19758,0.4
29031,0.0
34889,0.4
13435,0.0
33693,0.2
10600,0.0
40378,0.4
19347,0.0
32824,0.2
15540,0.0
36447,1.0
35079,0.0
32623,0.8
25416,0.2
41006,0.4
11254,0.8
1145,0.0
12886,0.2
38041,0.0
6300,0.0
24095,1.0
37907,0.0
31368,0.2
6212,0.0
14455,0.0
29621,0.2
30311,0.0
26717,0.0
34934,0.0
24503,0.0
4301,0.0
23482,0.0
30374,0.4
31500,0.4
39023,1.0
7258,0.0
9566,0.0
23586,0.0
10009,0.0
38299,0.0
30108,0.0
37516,0.2
29589,0.0
33957,0.4
13731,0.0
40337,0.4
36062,0.0
40072,0.0
39526,0.6
8486,0.0
39821,0.0
3993,0.0
25561,0.0
10855,0.2
1121,0.0
20016,1.0
31683,0.0
35732,0.0
35101,0.0
14955,0.6
24526,0.0
4699,0.0
23663,0.0
27040,0.2
20516,0.0
21735,0.0
24207,0.0
22567,0.0
4962,0.0
18755,0.2
23169,0.0
20358,0.2
35973,0.8
19637,0.4
31417,0.2
27286,0.4
33729,0.0
27494,0.0
27087,0.0
25146,0.0
37231,0.8
27781,0.0
2887,0.0
23184,0.4
18607,0.2
24041,0.0
17253,0.2
792,0.4
23853,0.0
12879,0.0
17124,0.4
28009,0.0
40007,0.6
13633,0.0
36413,0.2
4896,0.0
16778,0.0
13070,0.0
32042,0.6
22039,0.0
21355,0.0
4275,0.0
7738,0.0
37088,0.0
25301,0.0
40866,0.8
7425,0.0
19623,0.0
12575,0.8
10091,0.4
18175,0.2
36025,0.0
163,0.0
7233,0.0
28470,0.8
17085,0.0
27492,0.0
18640,0.0
23332,0.2
27578,0.8
16325,0.0
38310,0.2
29719,0.2
5428,1.0
14282,0.0
10056,0.8
16154,0.0
5764,0.0
27576,0.0
19141,0.6
34212,0.0
16338,0.8
27799,0.0
38452,0.6
14854,0.0
25506,0.0
26514,0.0
21733,0.0
29475,0.0
7005,0.0
35208,0.0
8357,0.4
33308,0.0
1742,0.0
37021,0.0
22874,0.6
4059,0.0
40473,0.0
32806,0.4
25849,0.0
26599,0.4
34679,0.4
8179,0.0
2790,0.0
18331,0.0
4607,0.2
4480,0.8
14833,0.0
11976,0.0
10669,0.0
9804,0.0
18499,0.2
19181,0.2
29824,0.2
30426,0.0
15737,0.4
15622,0.6
4819,0.8
3259,0.2
22109,0.0
17270,0.0
2654,0.0
4786,0.4
11318,0.4
41179,0.0
39949,0.2
12152,0.8
14267,0.0
22771,0.4
8127,0.4
25575,0.2
26081,0.0
21970,0.4
14476,0.8
16293,0.0
14213,0.0
1688,0.0
6264,0.0
35008,0.4
8107,0.0
15252,0.6
35116,0.6
27999,0.0
24348,0.0
24761,0.0
2292,0.0
35419,0.0
2195,0.0
8186,0.2
34146,0.0
39195,0.0
19755,0.0
4244,0.0
19493,0.0
12415,0.0
39067,0.2
30447,0.0
14135,0.0
13085,0.0
7012,0.0
26352,0.0
9589,0.0
25276,1.0
2657,0.0
26036,0.0
3745,0.0
2343,0.0
3836,0.0
23270,0.0
20418,0.6
32767,0.0
22997,0.2
10536,0.0
26042,1.0
14484,0.2
23889,0.0
230,0.0
13616,0.2
26313,0.0
19549,0.2
11865,0.0
7082,0.0
39290,0.8
27660,0.0
40472,0.0
17010,0.0
4311,0.2
20723,0.0
28317,0.6
31244,0.4
34843,0.2
1664,0.8
22093,0.2
30078,0.4
2890,0.2
7068,0.0
21742,0.2
17042,0.0
19108,0.8
35861,0.0
1799,0.0
35014,0.0
17682,0.2
30267,0.2
34526,0.8
9057,0.0
37100,0.0
16344,0.2
25497,0.2
6990,0.2
2214,0.0
24933,1.0
35268,0.4
33569,0.0
36637,0.2
30578,0.0
39007,0.0
8889,1.0
16303,0.0
35396,0.0
18425,0.0
28439,0.4
30860,0.8
191,0.2
36471,0.0
956,0.0
21820,0.0
1525,0.0
1451,0.2
1756,0.0
7609,0.0
17511,0.6
30140,0.0
29973,0.0
14800,0.6
13443,0.2
7969,0.6
9823,0.0
33807,0.0
11033,1.0
28188,0.6
29089,0.0
8330,0.4
19524,0.6
9773,0.0
27518,0.0
8628,0.0
30742,0.0
38102,0.6
35179,0.2
35764,0.0
29387,0.2
26420,0.0
14016,0.0
8296,0.0
18120,0.0
38366,0.6
27195,0.6
21963,0.4
9267,1.0
7225,0.4
25526,0.0
38637,0.0
31803,0.6
16975,0.0
20004,0.4
28189,0.0
10226,0.0
278,0.0
1189,0.0
4630,0.0
31848,0.0
34159,0.6
38774,0.0
9884,0.0
28618,0.0
10829,0.0
26202,0.8
30272,0.0
40537,1.0
30606,0.0
32982,0.0
9135,0.0
30903,0.4
39846,0.0
270,0.0
3156,0.0
16426,0.2
40666,0.0
27347,0.6
35690,0.0
34064,0.6
38464,0.0
17538,0.8
26709,0.8
28950,0.4
36714,0.4
34046,0.6
10973,0.2
36123,0.0
39981,0.2
30400,0.0
24011,0.2
30486,0.2
29153,0.4
886,0.4
26133,0.4
40609,0.0
17403,0.0
38478,0.0
31007,0.0
12596,0.2
5226,0.8
8325,1.0
26193,0.0
12979,0.0
19547,0.2
20435,0.8
3681,0.0
30728,0.4
15944,0.0
27704,0.8
6356,0.0
40570,0.4
18599,0.2
19154,0.0
33959,0.0
33540,0.0
2432,0.6
2194,0.6
20594,0.0
37964,0.0
12080,0.0
10786,0.0
14256,0.0
37116,0.2
5479,0.0
14239,0.6
34887,0.0
26725,0.0
8501,0.2
6453,0.0
29462,0.0
31966,0.2
30589,0.2
32854,0.2
16042,0.0
12186,0.0
11108,1.0
39772,1.0
22131,0.4
2030,0.0
23440,0.0
39874,0.0
16387,0.2
14365,1.0
5032,0.4
14524,0.0
7955,0.6
34918,0.0
31651,0.0
32518,0.4
35214,0.0
40852,0.6
17878,0.6
22982,0.0
27614,0.0
27865,0.0
35282,0.0
11606,0.0
1730,0.2
29713,0.0
30623,0.2
15190,0.4
4947,0.0
19121,0.6
37700,0.0
23817,0.0
3618,0.0
10065,0.4
19163,1.0
39564,0.0
38631,0.2
31147,0.0
18722,0.0
40893,0.4
27478,0.2
9873,0.0
34555,0.4
22492,0.4
26134,0.0
33290,0.0
20914,0.0
6568,0.0
29388,0.0
40346,0.0
35619,0.4
5728,0.0
30020,0.0
14397,0.0
8788,0.2
10937,0.0
7998,0.0
24574,0.4
24060,0.0
7480,0.8
16740,1.0
6800,0.0
38416,0.0
40923,0.2
13301,0.0
8138,0.0
14234,0.0
28634,0.2
38845,0.4
36266,0.0
35997,0.0
18189,0.4
11413,0.2
39887,0.0
33833,0.0
32843,0.2
8875,0.2
39745,0.4
18342,0.0
39120,0.2
13002,0.2
6334,0.0
28471,0.2
10532,0.0
7289,0.0
13141,0.0
36638,0.0
4623,0.2
24314,0.6
18756,0.2
31303,0.0
19725,0.0
6031,0.0
31760,0.0
13538,0.0
14418,0.6
892,0.4
13104,0.2
29161,0.0
40127,0.4
11105,0.0
2511,0.2
5259,0.0
23959,0.0
5124,0.0
24053,0.2
7943,0.2
26688,0.0
38521,0.0
31722,0.0
27632,0.0
38280,0.2
31078,0.6
7471,0.0
11958,0.2
11235,0.2
18452,0.6
23570,0.0
25603,0.0
1481,0.0
12977,0.0
2536,0.0
10393,0.2
37205,0.0
52,0.0
39847,0.0
5313,0.0
25654,0.0
12959,0.2
27979,0.0
17750,0.0
28250,0.0
20094,0.4
11012,0.0
1415,0.0
6421,0.0
18087,0.0
30003,0.0
4318,0.0
18071,0.2
24685,0.0
31533,0.0
19377,0.0
19735,0.0
29078,0.0
12805,1.0
32470,0.0
29390,0.0
23836,0.0
38391,0.0
11986,0.0
31489,0.0
37058,0.4
23705,1.0
21479,0.0
39594,0.0
4765,0.2
13830,0.0
22182,0.0
9024,0.0
29855,0.0
1429,0.0
39216,0.2
15113,0.0
28239,0.0
33580,0.4
33894,0.0
16893,0.2
11878,0.6
6656,0.4
35573,0.2
37011,0.0
4349,0.0
11901,0.0
19925,0.4
34004,0.0
26882,0.4
648,0.0
29057,0.0
23153,0.0
6213,0.0
11211,0.0
38867,0.0
27175,0.0
31297,0.0
19070,0.0
11364,0.0
37748,0.0
3123,0.0
26545,0.0
2134,0.0
6416,0.0
35794,0.4
36184,0.2
32810,0.0
40962,0.0
33815,0.4
34769,0.0
10028,0.2
11265,0.4
8144,1.0
28354,0.0
10153,0.0
549,0.0
32137,0.0
18539,0.0
2464,0.8
39139,1.0
20801,0.0
11308,0.0
16676,0.0
8479,0.0
17507,0.0
40040,0.0
33611,0.6
14342,0.2
25969,0.2
34638,0.0
16094,0.2
22799,0.2
34252,0.0
23717,0.2
21708,0.0
32905,0.0
1902,1.0
3958,0.0
5468,0.0
29823,0.8
7271,0.2
27473,0.2
14063,0.0
1592,0.0
17892,0.0
33875,0.2
39159,0.0
7353,0.0
11497,0.2
5739,0.0
23996,0.0
2224,0.0
31678,0.4
20719,0.2
8632,0.0
33335,0.0
7665,0.2
8853,0.2
24146,0.4
20394,0.8
34485,0.4
39513,0.0
39209,0.0
39298,0.6
2204,0.0
40227,0.4
38333,0.0
17332,0.2
6423,0.0
24987,0.0
28406,0.4
33499,0.4
13220,0.8
10392,0.4
16987,0.0
36038,0.0
4461,0.0
40669,0.0
25051,0.2
29884,0.2
1312,0.0
22679,0.2
10381,0.0
2277,0.0
30627,0.2
14746,0.2
875,0.4
11147,0.0
40654,0.0
33961,0.0
15751,0.0
10086,0.0
18154,0.2
3747,0.6
19326,0.4
24801,0.0
17257,0.0
14670,0.2
17119,0.8
33267,0.0
1882,0.2
25838,0.4
32756,0.0
928,0.0
5761,0.0
18427,0.8
3258,0.0
15641,0.2
9573,0.0
29157,0.0
4175,0.0
2114,0.2
22324,0.4
21731,0.2
2265,0.0
14248,0.0
1105,0.0
4018,0.0
39420,0.0
16244,0.4
20209,0.4
25819,0.0
36363,0.4
4758,0.0
34464,0.2
13315,0.0
15824,0.0
19826,0.8
9155,0.4
26895,0.0
7170,0.8
36068,0.2
34094,0.6
6380,0.8
17301,0.0
35157,0.0
40616,0.4
7462,0.6
36073,0.4
28192,0.0
21044,1.0
31994,0.0
14360,0.0
14574,0.0
10375,0.0
19746,0.0
6998,0.0
39923,0.2
34493,0.0
30139,0.0
14984,0.4
38820,0.2
14956,0.0
26434,0.0
33733,0.0
12015,0.0
3016,0.2
36936,0.0
19823,0.0
23678,0.0
36158,0.2
4956,0.0
7543,0.0
30539,0.0
11607,0.2
37556,0.0
8011,0.2
5439,0.6
11087,0.0
36814,0.0
40819,0.6
30684,0.6
22868,0.6
12938,0.0
5639,0.2
34822,0.4
28672,0.0
33418,0.0
17341,0.0
3065,0.0
19066,0.2
25735,1.0
8268,0.6
6420,0.0
29801,0.0
20297,0.6
35088,0.2
26453,0.2
19203,0.0
623,0.4
13297,0.0
30675,0.0
28754,0.0
3283,0.4
26220,1.0
15987,0.2
808,0.0
12470,0.0
18254,0.6
27790,0.0
8658,0.8
34339,0.0
19026,0.0
33185,0.2
9025,0.2
14278,0.0
15249,1.0
5920,0.4
11219,0.0
22779,0.0
28201,0.0
24653,0.8
41027,0.0
28101,0.0
39252,0.4
9621,0.0
15093,0.0
36654,0.2
31626,0.2
24039,0.2
9938,0.0
24009,0.0
38050,0.2
17986,0.2
22155,0.0
5633,0.0
20770,0.0
3510,0.0
34266,0.0
38964,0.0
27017,0.0
19704,0.6
37569,0.0
32725,0.0
23083,0.4
21110,0.4
11733,0.0
22418,0.0
31907,0.6
1218,0.0
4367,0.2
37764,0.0
11548,0.2
23510,0.0
36692,0.2
8021,0.0
6298,0.0
21090,0.0
5245,0.0
28494,0.6
21604,0.0
13282,0.0
9895,0.0
7463,0.8
4184,0.0
22110,1.0
19536,0.0
24586,0.0
1347,0.6
4418,0.0
40795,0.2
35880,0.2
9915,0.4
39727,0.0
26239,0.2
40186,0.0
21774,0.0
26837,0.2
25778,0.4
35845,0.6
39758,0.2
30456,0.0
2351,0.0
32978,0.2
15424,0.0
24343,0.0
26361,0.2
5494,0.0
28763,0.4
19724,0.2
27188,0.0
22589,0.0
40366,0.0
38199,0.0
21990,0.2
3819,0.0
13533,0.6
19830,0.0
39288,0.0
33579,0.4
5986,0.0
85,0.8
13919,0.2
17474,0.0
9833,0.2
14035,0.0
40005,0.0
24476,0.0
29282,0.0
24828,0.0
27083,0.0
34340,0.0
4071,0.0
2089,0.2
15474,0.8
31015,0.0
33735,0.4
1545,0.0
36455,0.0
36537,0.6
22727,0.0
5117,0.2
25739,0.6
39081,0.0
38796,0.0
30395,0.0
35728,0.0
17284,0.2
34033,0.0
38841,0.2
14871,0.0
5230,0.2
34268,0.0
12419,0.2
28306,0.2
24665,0.0
33095,0.8
37238,0.6
22966,0.0
9216,0.4
15636,0.4
30202,0.0
29793,0.0
6468,0.2
40279,0.0
1319,0.0
33161,0.4
36002,0.0
33011,0.2
29760,0.0
14675,0.8
6163,0.4
8048,0.0
36746,0.0
17491,0.2
18974,0.0
25159,0.8
15400,0.0
34602,0.8
20188,0.0
34964,0.2
24601,0.0
1264,0.0
27571,0.4
34535,0.2
33992,0.0
23258,0.0
2133,0.0
2942,0.0
8952,0.0
12329,0.2
8566,0.0
12266,0.0
29850,0.6
25667,0.0
25180,0.0
26746,0.0
1288,0.0
34185,0.4
24854,0.8
31492,0.0
13618,0.0
3441,1.0
30749,0.0
18747,0.0
23670,0.0
22708,0.0
6939,0.0
35422,0.2
3659,0.0
28886,0.0
2893,0.0
2783,0.4
31498,1.0
35520,0.0
35270,0.0
2952,0.6
39339,0.6
25119,0.0
1808,0.0
8940,0.0
11347,0.0
31838,0.2
29403,0.0
35151,0.2
28299,0.0
2564,0.2
4142,0.2
19038,0.0
34022,0.8
29623,0.4
22055,0.0
27483,0.8
21764,0.0
17529,0.6
14317,0.0
32251,0.0
31856,0.6
23322,0.0
4546,0.6
18730,0.6
4689,0.2
5300,0.0
26086,0.0
20155,0.4
34945,0.0
29827,0.4
15262,0.0
32652,0.0
15080,0.4
13917,0.2
22872,0.0
25260,0.0
19329,0.2
577,0.6
1815,0.0
25657,0.2
35964,0.6
32851,0.8
25004,0.0
6868,0.2
25827,0.0
9351,0.0
22014,0.4
39871,1.0
25439,0.6
19652,0.0
19819,0.0
27150,0.0
35106,0.0
38734,0.0
30186,0.4
4601,0.2
34173,0.8
3175,0.0
5825,0.0
6630,0.4
35524,0.2
35561,0.0
8960,0.0
31336,0.0
790,0.0
32078,0.6
30473,0.0
32475,0.4
38142,0.0
28681,0.2
30847,1.0
3373,0.0
27850,0.0
22450,0.0
21478,0.0
28488,0.2
10490,0.2
13323,1.0
28788,0.0
6981,0.0
29295,0.0
3725,0.0
33102,0.4
40559,0.0
6378,0.0
11081,0.0
40869,0.2
21442,0.0
2812,0.4
14953,0.0
12190,0.0
25059,0.0
13958,0.0
2633,0.2
8100,0.0
29681,0.2
36310,0.4
5187,0.0
31671,0.0
34798,0.6
4144,0.0
31623,0.2
9040,0.2
237,0.0
1066,0.6
17991,0.4
11517,0.6
9368,0.0
8378,0.0
867,0.2
13174,0.0
39860,0.0
34201,0.0
3313,0.6
26395,0.2
3671,0.0
958,0.0
4077,0.2
9516,0.0
32061,0.0
1614,0.0
25660,0.0
25563,1.0
24044,0.6
13602,0.0
9627,0.4
9840,0.8
26407,0.0
36813,0.0
3879,0.0
6020,0.2
33470,0.0
23138,0.0
12529,0.0
10116,0.0
38904,0.8
6442,0.6
2990,0.2
26459,0.0
12395,0.0
5476,0.2
9288,0.6
14249,0.4
473,0.0
3903,0.0
23662,0.0
23930,0.0
26373,1.0
23903,0.0
20645,0.0
2968,0.0
35357,0.0
13127,0.0
18434,0.0
13766,0.2
17441,0.2
469,0.0
9866,0.6
313,0.0
9899,0.0
18146,0.0
30610,0.0
29496,0.4
32847,0.0
15478,1.0
14883,0.0
6817,0.0
28666,0.0
35581,0.2
15354,0.0
14117,0.0
13197,0.0
9165,0.8
14410,0.0
11877,1.0
35701,0.0
17189,0.0
11554,0.0
2484,1.0
10380,0.0
28484,0.4
23563,0.0
34670,0.0
27255,0.8
24943,0.4
20576,1.0
25354,0.4
24861,0.4
27692,0.0
4576,0.2
15484,0.0
843,0.0
6461,0.0
37118,0.0
26875,0.0
36027,0.0
30724,0.4
10098,0.0
3137,0.6
37392,0.8
12963,0.0
19296,0.2
18447,1.0
10286,0.4
383,0.0
36424,0.6
35416,0.0
27092,0.2
28220,0.0
24410,0.0
32846,0.0
25109,0.0
38575,0.0
13485,0.0
9847,0.0
19184,0.0
16309,0.2
40583,0.0
19727,0.4
12476,0.0
14640,0.4
34017,0.6
9824,0.2
16374,0.0
16144,0.0
13813,0.0
37592,0.2
11002,0.0
19505,0.0
1709,0.8
503,0.2
7454,0.2
22828,0.0
19917,0.0
10555,0.0
5144,0.2
20877,1.0
40341,0.0
25262,0.0
15529,0.2
27027,0.0
36245,0.0
23128,0.2
4711,0.4
35372,0.0
39355,0.0
13107,0.0
21490,0.0
17460,0.0
21233,0.0
16853,0.8
8703,0.0
35804,0.0
40728,0.4
32497,0.0
14231,0.0
38465,0.0
31175,0.0
959,0.0
26426,0.0
27273,0.2
31032,0.2
5345,0.0
28874,0.8
4364,0.4
32809,0.2
19231,0.0
29877,0.2
7236,0.6
3112,0.2
3448,0.8
10903,0.0
11112,1.0
8504,0.4
19387,0.2
11151,0.8
31467,0.0
24296,0.2
30962,0.8
37067,0.0
14216,0.0
1848,0.8
15451,1.0
16592,0.0
29661,0.0
34410,0.0
12417,0.0
7747,0.0
19972,0.0
34832,0.0
15759,0.2
922,0.8
13391,0.0
33474,0.2
26392,0.8
30429,0.4
31872,0.2
35500,0.6
9580,0.0
38187,0.0
853,0.0
11807,0.0
9139,0.0
32542,0.8
12782,0.8
5901,1.0
36641,0.0
4950,0.0
25860,0.0
39862,0.2
4447,0.0
28018,0.0
23114,0.2
5615,0.8
5585,0.0
31170,0.0
28830,0.0
16505,0.0
15289,0.0
20238,0.0
13185,0.0
32771,0.0
7203,1.0
1687,0.0
28335,0.8
2957,0.0
12593,0.0
20529,0.0
17756,0.2
29904,0.0
7551,0.4
13714,0.0
5454,0.0
29236,0.2
16823,0.0
39398,0.0
10554,0.0
11773,0.4
17605,0.0
16098,0.0
26386,0.0
39076,0.2
3844,0.0
18972,0.2
14433,0.0
3685,0.4
8558,0.0
38494,0.8
22628,0.0
17037,1.0
28044,0.0
23163,0.0
22881,0.0
9004,0.0
11467,0.0
32534,0.0
12486,0.2
5377,1.0
1880,0.2
19332,0.0
39578,0.0
32450,0.0
3495,0.0
19984,1.0
4266,0.0
34508,0.0
13852,0.0
14219,0.0
37530,0.6
31458,0.0
19612,0.0
1033,1.0
33730,1.0
8116,1.0
16816,0.8
8817,0.0
1068,0.0
59,0.8
37539,1.0
11527,0.0
12972,0.0
582,0.8
18086,0.0
26760,0.0
26827,0.2
7643,0.2
34295,0.0
31992,0.4
15383,0.8
38683,1.0
41028,0.2
26172,0.0
24717,0.0
18949,0.0
10541,0.0
1662,0.8
40112,0.8
24461,0.0
20509,0.0
22184,0.0
13956,0.8
14421,0.0
9080,0.4
21314,0.0
13843,0.2
12114,0.8
5888,0.0
28996,0.2
9817,0.0
26248,0.8
22659,0.0
18624,0.0
8106,0.0
32394,0.4
21112,0.2
41058,0.0
1866,0.2
13111,1.0
24142,0.0
7790,0.0
1423,0.0
3570,0.4
15935,0.0
2584,0.6
20126,0.0
6859,0.0
1370,0.0
23105,0.0
1116,0.0
19910,0.0
4200,0.6
3739,0.4
15802,0.4
900,0.4
8512,0.0
12619,0.4
22648,0.2
38546,0.0
28031,0.6
4621,0.0
30465,0.0
37219,0.4
12712,0.0
24729,0.0
35734,0.0
19322,0.0
3878,0.2
13845,0.0
17836,0.6
16386,0.2
25610,0.0
36857,0.0
32442,0.0
23701,0.0
33134,0.0
40140,0.4
24151,0.2
6066,0.0
17263,0.0
32347,0.4
29741,0.0
5866,0.0
36146,0.4
31516,0.0
10110,0.4
11438,0.4
39005,0.6
7296,0.2
33452,0.0
6381,0.0
11742,0.0
20793,0.0
39948,0.6
19420,0.2
9049,0.0
21225,0.0
40649,0.0
31260,0.4
22209,0.4
26784,0.2
24813,0.0
26483,0.0
12122,0.0
21813,0.4
20117,0.2
2180,0.0
32818,0.6
659,0.0
3343,0.0
23957,0.2
11326,0.0
5422,0.0
11969,0.8
726,0.0
21528,0.0
38502,0.0
8270,0.0
29977,0.4
34063,0.0
4189,0.0
39064,0.0
24944,0.0
32612,0.0
11539,0.4
19653,0.0
22231,0.4
19922,0.0
19256,0.2
24398,0.4
11751,0.4
15894,0.8
21408,0.0
25186,0.8
29305,0.0
29459,0.0
5783,1.0
37378,0.2
5267,1.0
30327,0.0
5902,0.0
21197,0.0
1471,0.6
16616,0.0
12731,0.2
37982,0.0
7508,1.0
7548,0.0
18139,0.0
32286,1.0
33318,0.0
3154,0.4
18625,0.0
34689,0.0
31312,0.0
15794,0.0
5473,0.0
19957,0.0
8729,0.0
1207,0.0
38757,0.0
29542,0.0
33455,0.0
25480,0.2
7799,0.2
36742,0.0
27172,0.2
35708,0.0
6173,0.0
38842,0.4
11943,0.4
5961,0.0
3133,0.6
3282,0.2
31150,0.2
24521,0.8
32947,0.0
30276,0.0
26256,0.0
30448,0.0
20743,0.0
20198,0.6
23359,0.4
30300,0.0
8783,0.0
12674,0.0
13844,0.0
41122,0.0
35875,0.0
38939,0.0
34086,0.0
23366,0.0
967,0.0
33595,0.0
21328,0.8
36751,0.0
33887,1.0
13003,0.2
75,0.2
9781,0.4
32473,0.6
26749,0.4
34885,0.0
18475,0.6
4023,0.6
6106,0.0
40759,0.0
19397,0.0
4561,0.4
7714,0.0
20595,0.0
20802,0.6
33975,0.0
7051,0.0
5948,0.0
39879,0.0
27501,0.6
23218,0.0
38409,0.0
34627,0.0
21982,0.2
36219,0.0
28094,0.0
1331,0.0
1209,1.0
19424,0.0
21554,0.0
2595,0.2
16112,0.0
22601,0.0
31998,0.0
31860,0.4
18100,0.0
39091,0.0
25062,0.2
28682,0.2
25220,0.0
31301,0.2
8312,0.2
18994,0.0
33336,0.0
13614,0.0
10031,0.0
19638,0.0
5665,0.2
15657,0.0
2982,0.0
455,0.0
26640,0.4
26588,0.0
32393,0.0
13927,0.6
3454,0.4
18214,0.0
31749,0.2
13693,0.0
23174,0.6
38763,0.4
30437,0.8
40462,0.0
18518,0.0
36339,0.0
8425,0.4
33548,0.2
22156,0.0
40554,0.0
10029,0.0
15343,0.0
18833,0.0
10579,0.0
38450,1.0
40217,0.0
17159,0.8
4,0.4
12139,0.2
14841,0.2
29785,0.0
7503,0.2
28914,0.2
36587,0.0
38840,0.0
29205,1.0
29350,0.2
27064,0.0
6479,0.6
31196,0.0
32038,0.0
6286,0.0
483,0.4
10959,0.0
19799,0.6
10145,0.0
6344,0.0
14027,0.8
18846,0.0
29059,0.8
30897,0.6
16705,0.4
22940,0.6
31276,0.0
2177,1.0
7962,0.0
10233,0.0
17040,0.2
27867,0.0
35104,0.2
33541,0.0
18332,0.4
13932,0.0
8371,0.0
23865,0.2
24436,0.0
15126,0.2
27264,0.8
14044,0.0
35722,0.6
14442,0.2
15748,0.2
33204,0.2
30997,0.8
11897,0.0
1602,0.6
4715,0.2
23168,0.0
34516,0.0
442,1.0
9366,0.4
456,0.4
29406,0.0
24843,0.0
15147,1.0
7571,0.4
16133,0.6
32227,0.0
177,0.0
9142,0.0
21823,0.0
23801,0.0
22729,0.4
32231,0.0
16384,0.0
15981,0.4
13768,0.0
13817,0.4
38736,1.0
